index,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Full_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Open_Porch_SF,Enclosed_Porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,y
990,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12925,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Good,1970,1970,Gable,Typical,Typical,CBlock,Typical,Typical,Mn,340,1205,GasA,Excellent,Y,SBrkr,2117,0,2117,0,2,4,1,Typical,7,Typ,2,Good,Attchd,2,550,Typical,Typical,Paved,42,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,B
1521,Two_Story_1945_and_Older,Residential_Low_Density,51,9842,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Average,Above_Average,1921,1998,Gable,Typical,Typical,BrkTil,Typical,Fair,No,612,612,GasA,Excellent,Y,SBrkr,990,1611,2601,0,3,4,1,Typical,8,Typ,0,No_Fireplace,BuiltIn,2,621,Typical,Typical,Paved,0,301,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,C
739,One_Story_1945_and_Older,Residential_Medium_Density,60,6911,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1924,1950,Gable,Typical,Typical,PConc,Typical,Typical,Mn,740,1145,GasA,Typical,Y,SBrkr,1301,0,1301,0,1,2,1,Fair,5,Min1,0,No_Fireplace,Detchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,E
1664,Two_Story_1946_and_Newer,Residential_Low_Density,0,7472,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Excellent,1972,2004,Gable,Typical,Typical,CBlock,Typical,Typical,No,99,725,GasA,Good,Y,SBrkr,725,754,1479,1,1,4,1,Good,7,Typ,0,No_Fireplace,Attchd,2,484,Typical,Typical,Paved,32,0,0,0,No_Pool,No_Fence,None,0,6,2007,WD ,Normal,C
1210,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9200,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1965,1965,Gable,Typical,Typical,CBlock,Typical,Typical,No,244,1136,GasA,Typical,Y,SBrkr,1136,0,1136,1,1,3,1,Typical,5,Typ,1,Good,Attchd,1,384,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,D
1792,Two_Story_1946_and_Newer,Residential_Low_Density,75,8778,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,No,1302,1302,GasA,Excellent,Y,SBrkr,1302,528,1830,0,2,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,3,859,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,3,2007,WD ,Normal,B
2679,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Below_Average,Average,1947,1950,Gable,Typical,Typical,Slab,No_Basement,No_Basement,No_Basement,0,0,GasA,Good,N,SBrkr,672,240,912,0,1,2,1,Typical,3,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,E
301,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,40,5436,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Below_Average,Very_Good,1922,2007,Gable,Typical,Good,BrkTil,Typical,Typical,No,61,796,GasA,Good,Y,SBrkr,796,358,1154,1,1,3,1,Good,7,Typ,0,No_Fireplace,Detchd,1,240,Typical,Typical,Dirt_Gravel,96,0,0,0,No_Pool,Minimum_Privacy,None,0,5,2010,WD ,Normal,D
374,Two_Story_1946_and_Newer,Residential_Low_Density,0,13250,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Above_Average,1978,1978,Gable,Typical,Typical,CBlock,Good,Typical,No,832,832,GasA,Typical,Y,SBrkr,1154,896,2050,0,2,4,1,Good,8,Typ,1,Typical,Attchd,2,529,Typical,Typical,Paved,192,0,0,0,No_Pool,No_Fence,None,0,5,2009,WD ,Abnorml,D
792,One_Story_1945_and_Older,Residential_Low_Density,50,9340,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Below_Average,Above_Average,1941,1950,Hip,Typical,Typical,CBlock,Typical,Typical,No,328,672,GasA,Typical,Y,SBrkr,672,0,672,1,1,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1,234,Typical,Typical,Dirt_Gravel,113,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,E
504,Two_Story_1946_and_Newer,Residential_Low_Density,52,46589,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Good,1994,2005,Hip,Good,Typical,PConc,Good,Good,No,88,1629,GasA,Excellent,Y,SBrkr,1686,762,2448,1,2,4,1,Good,8,Typ,1,Typical,Attchd,3,711,Typical,Typical,Paved,76,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,A
2500,Two_Story_1946_and_Newer,Residential_Low_Density,105,11025,Pave,No_Alley_Access,Regular,HLS,AllPub,OneFam,Two_Story,Very_Good,Average,1992,1993,Gable,Good,Typical,PConc,Excellent,Typical,Gd,216,1334,GasA,Excellent,Y,SBrkr,1520,1306,2826,1,2,3,1,Good,9,Typ,3,Typical,Attchd,3,888,Typical,Typical,Paved,208,186,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,A
766,Two_Story_1945_and_Older,Residential_High_Density,54,6629,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Above_Average,1925,1950,Gambrel,Typical,Good,BrkTil,Typical,Typical,No,121,672,GasA,Typical,N,SBrkr,697,672,1369,1,2,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,1,300,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,E
2416,Two_Story_1946_and_Newer,Residential_Low_Density,105,15578,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,2006,2006,Gable,Good,Typical,PConc,Good,Typical,No,728,728,GasA,Good,Y,SBrkr,728,728,1456,0,2,3,1,Typical,8,Typ,0,No_Fireplace,Attchd,2,429,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2006,New,Partial,C
662,One_Story_1945_and_Older,Residential_Low_Density,90,5400,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Poor,Average,1940,1950,Gable,Fair,Typical,PConc,Fair,Typical,No,416,416,GasA,Good,N,FuseA,599,0,599,1,1,2,1,Good,4,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,81,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,E
2771,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8685,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Good,Average,1998,1998,Gable,Typical,Typical,PConc,Good,Typical,Mn,579,1425,GasA,Excellent,Y,SBrkr,1425,0,1425,1,2,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,2,591,Typical,Typical,Paved,130,0,0,0,No_Pool,No_Fence,None,0,5,2006,WD ,Normal,C
1279,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Good,1954,1954,Gable,Typical,Typical,CBlock,Typical,Typical,No,825,825,GasA,Typical,Y,FuseA,825,0,825,0,1,2,1,Typical,4,Typ,0,No_Fireplace,Attchd,1,350,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,E
411,One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2280,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,One_Story,Good,Average,1975,1975,Gable,Typical,Typical,CBlock,Good,Typical,No,0,1057,GasA,Typical,Y,SBrkr,1055,0,1055,0,2,2,1,Typical,4,Typ,1,Fair,Attchd,2,440,Typical,Typical,Paved,27,0,0,0,No_Pool,No_Fence,None,0,8,2009,WD ,Normal,E
1354,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,0,9144,Pave,Paved,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Average,1940,1982,Gable,Typical,Typical,CBlock,Typical,Typical,No,484,883,GasA,Good,Y,SBrkr,988,517,1505,1,1,3,1,Typical,8,Typ,0,No_Fireplace,Detchd,1,240,Typical,Typical,Dirt_Gravel,0,0,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,D
1475,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Average,2004,2004,Gable,Good,Typical,PConc,Good,Typical,Mn,490,1436,GasA,Excellent,Y,SBrkr,1436,0,1436,1,2,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2,484,Typical,Typical,Paved,98,0,0,0,No_Pool,No_Fence,None,0,4,2008,WD ,Normal,B
1203,Two_Story_1946_and_Newer,Residential_Low_Density,0,9900,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1968,1968,Gable,Typical,Typical,CBlock,Typical,Typical,No,280,832,GasA,Good,Y,SBrkr,1098,880,1978,0,2,4,1,Typical,9,Typ,1,Good,Attchd,2,486,Typical,Typical,Paved,43,0,0,0,No_Pool,Good_Privacy,None,0,4,2008,WD ,Normal,C
377,Split_or_Multilevel,Residential_Low_Density,0,14115,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,SLvl,Good,Average,1980,1980,Gable,Typical,Typical,CBlock,Good,Typical,Av,336,1372,GasA,Typical,Y,SBrkr,1472,0,1472,1,2,3,1,Typical,6,Typ,2,Typical,Attchd,2,588,Typical,Typical,Paved,48,0,0,0,No_Pool,No_Fence,None,0,6,2009,WD ,Normal,C
2853,Two_Story_1945_and_Older,Residential_Low_Density,54,9399,Pave,No_Alley_Access,Regular,Bnk,AllPub,OneFam,Two_and_Half_Unf,Good,Very_Good,1919,1950,Gable,Typical,Typical,BrkTil,Typical,Typical,Mn,818,818,GasA,Typical,Y,SBrkr,818,818,1636,0,1,4,1,Good,7,Typ,1,Good,Detchd,1,288,Fair,Typical,Dirt_Gravel,0,212,0,0,No_Pool,No_Fence,None,0,9,2006,WD ,Abnorml,C
2437,Two_Story_1946_and_Newer,Residential_Low_Density,0,8658,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,2000,2000,Gable,Typical,Typical,PConc,Good,Typical,No,250,982,GasA,Excellent,Y,SBrkr,1008,881,1889,0,2,3,1,Typical,9,Typ,1,Typical,Attchd,2,431,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2006,WD ,Normal,B
1938,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1955,1955,Gable,Typical,Good,CBlock,Typical,Typical,No,130,923,GasA,Typical,Y,SBrkr,925,0,925,1,1,3,1,Typical,5,Typ,2,Typical,Attchd,1,390,Typical,Typical,Paved,0,0,0,0,No_Pool,Good_Wood,None,0,3,2007,WD ,Normal,E
1414,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,70,7000,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwoFmCon,Two_Story,Average,Good,1910,1991,Gable,Typical,Typical,CBlock,Good,Typical,Gd,148,1117,GasA,Typical,Y,SBrkr,820,527,1347,1,1,3,1,Typical,5,Typ,0,No_Fireplace,No_Garage,0,0,No_Garage,No_Garage,Dirt_Gravel,0,148,0,0,No_Pool,No_Fence,None,0,1,2008,WD ,Normal,E
355,Two_Story_1946_and_Newer,Residential_Low_Density,60,7500,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,1998,1999,Gable,Good,Typical,PConc,Good,Typical,No,476,952,GasA,Good,Y,SBrkr,952,684,1636,1,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,440,Typical,Typical,Paved,84,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,C
1523,Two_Story_1945_and_Older,Residential_Low_Density,66,8969,Pave,No_Alley_Access,Regular,Bnk,AllPub,OneFam,Two_Story,Above_Average,Above_Average,1926,1950,Gambrel,Typical,Typical,BrkTil,Typical,Typical,No,265,644,GasA,Excellent,Y,SBrkr,672,644,1316,1,1,2,1,Typical,6,Typ,1,Good,Detchd,1,369,Typical,Typical,Partial_Pavement,0,0,192,0,No_Pool,Minimum_Privacy,None,0,7,2008,WD ,Normal,D
543,Two_Story_1946_and_Newer,Residential_Low_Density,43,11492,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Good,Average,1996,1997,Gable,Good,Typical,PConc,Good,Typical,No,276,913,GasA,Excellent,Y,SBrkr,913,1209,2122,1,2,4,1,Good,8,Typ,1,Typical,Attchd,2,559,Typical,Typical,Paved,74,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,B
2103,Two_Story_1946_and_Newer,Residential_Low_Density,69,9588,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2007,2007,Gable,Good,Typical,PConc,Excellent,Typical,No,1482,1482,GasA,Excellent,Y,SBrkr,1482,1092,2574,0,2,3,1,Excellent,10,Typ,1,Good,BuiltIn,3,868,Typical,Typical,Paved,148,0,0,0,No_Pool,No_Fence,None,0,11,2007,New,Partial,B
865,Two_Story_1946_and_Newer,Residential_Low_Density,0,11885,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2001,2001,Gable,Good,Typical,PConc,Good,Typical,Av,309,1299,GasA,Excellent,Y,SBrkr,1299,573,1872,1,2,3,1,Excellent,7,Typ,1,Typical,BuiltIn,2,531,Typical,Typical,Paved,122,0,0,0,No_Pool,No_Fence,None,0,11,2009,WD ,Normal,B
1197,Duplex_All_Styles_and_Ages,Residential_Low_Density,87,9246,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Duplex,One_Story,Average,Average,1973,1973,Gable,Typical,Typical,CBlock,Typical,Typical,No,1656,1656,GasA,Typical,Y,SBrkr,1656,0,1656,0,2,4,2,Typical,8,Typ,0,No_Fireplace,Detchd,2,506,Typical,Typical,Paved,211,0,0,0,No_Pool,No_Fence,None,0,11,2008,WD ,Normal,D
1825,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9945,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Average,1961,1961,Hip,Typical,Typical,CBlock,Typical,Typical,No,161,988,GasA,Typical,Y,SBrkr,988,0,988,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,2,572,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2007,WD ,Normal,D
2506,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,Pave,Paved,Regular,Lvl,AllPub,TwnhsE,Two_Story,Good,Average,2005,2005,Gable,Typical,Typical,PConc,Good,Typical,No,600,600,GasA,Excellent,Y,SBrkr,520,600,1200,0,2,2,1,Good,4,Typ,0,No_Fireplace,Detchd,2,480,Typical,Typical,Paved,166,0,0,0,No_Pool,No_Fence,None,0,6,2006,WD ,Normal,D
2911,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,58,10172,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Good,1968,2003,Gable,Typical,Typical,CBlock,Typical,Typical,No,423,864,GasA,Excellent,Y,SBrkr,874,0,874,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,1,288,Typical,Typical,Paved,120,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,D
2404,One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,5911,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,One_Story,Excellent,Average,2005,2005,Hip,Excellent,Typical,PConc,Excellent,Typical,No,1088,1560,GasA,Excellent,Y,SBrkr,1565,0,1565,1,2,2,1,Excellent,6,Typ,1,Good,Attchd,2,556,Typical,Typical,Paved,56,0,0,0,No_Pool,No_Fence,None,0,3,2006,WD ,Normal,A
689,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,7936,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1963,1963,Hip,Typical,Typical,CBlock,Typical,Typical,No,219,1045,GasA,Typical,Y,SBrkr,1045,0,1045,1,1,3,1,Typical,6,Typ,1,Fair,Attchd,1,264,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,4,2009,WD ,Normal,D
986,Two_Story_1946_and_Newer,Residential_Low_Density,62,10429,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Average,Average,1992,1992,Gable,Typical,Typical,PConc,Good,Typical,No,294,624,GasA,Typical,Y,SBrkr,624,663,1287,0,1,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,D
1240,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,90,13200,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Above_Average,1958,1958,Gable,Typical,Typical,CBlock,Typical,Typical,No,437,1395,GasA,Excellent,Y,SBrkr,1570,0,1570,1,1,3,1,Typical,5,Typ,1,Typical,Attchd,2,441,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,C
2260,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,8298,Pave,No_Alley_Access,Slightly_Irregular,HLS,AllPub,OneFam,One_Story,Very_Good,Average,2006,2007,Hip,Good,Typical,PConc,Good,Typical,Av,963,1546,GasA,Excellent,Y,SBrkr,1564,0,1564,0,2,2,1,Excellent,6,Typ,1,Good,Attchd,2,502,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,9,2007,New,Partial,B
2430,Two_Story_1946_and_Newer,Residential_Low_Density,60,21930,Pave,No_Alley_Access,Irregular,Lvl,AllPub,OneFam,Two_Story,Average,Average,2005,2005,Gable,Good,Typical,PConc,Good,Good,Av,732,732,GasA,Excellent,Y,SBrkr,734,1104,1838,0,2,4,1,Typical,7,Typ,1,Good,BuiltIn,2,372,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,7,2006,WD ,Normal,C
2568,Two_Story_1946_and_Newer,Residential_Low_Density,88,14200,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Good,Above_Average,1966,1966,Gable,Typical,Typical,CBlock,Typical,Typical,No,479,924,GasA,Excellent,Y,SBrkr,1216,941,2157,0,2,4,1,Good,8,Typ,2,Good,Attchd,2,487,Typical,Typical,Paved,66,0,0,0,No_Pool,Good_Privacy,None,0,5,2006,WD ,Normal,B
770,Two_Story_1946_and_Newer,Residential_Low_Density,70,11184,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,Two_Story,Above_Average,Average,1978,1978,Hip,Typical,Typical,CBlock,Typical,Typical,No,192,918,GasA,Good,Y,SBrkr,918,765,1683,0,2,3,1,Typical,7,Typ,1,Typical,Attchd,2,440,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,7,2009,WD ,Normal,C
1042,Two_Story_PUD_1946_and_Newer,Residential_Medium_Density,21,1869,Pave,No_Alley_Access,Regular,Lvl,AllPub,Twnhs,Two_Story,Above_Average,Above_Average,1970,1970,Gable,Typical,Typical,CBlock,Typical,Typical,No,162,483,GasA,Typical,Y,SBrkr,483,504,987,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,280,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,9,2008,WD ,Normal,E
1311,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,69,9143,Pave,Gravel,Regular,Lvl,AllPub,OneFam,One_and_Half_Fin,Average,Good,1900,2003,Gable,Typical,Typical,CBlock,Typical,Typical,No,346,346,GasA,Excellent,Y,SBrkr,709,308,1017,0,1,2,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,308,Typical,Typical,Dirt_Gravel,0,139,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,E
1714,Two_Story_1946_and_Newer,Residential_Low_Density,92,10732,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,Two_Story,Very_Good,Average,2006,2007,Gable,Good,Typical,PConc,Good,Typical,No,1298,1298,GasA,Excellent,Y,SBrkr,1298,530,1828,0,2,3,1,Good,7,Typ,0,No_Fireplace,BuiltIn,3,876,Typical,Typical,Paved,40,0,0,0,No_Pool,No_Fence,None,0,2,2007,New,Partial,B
817,Duplex_All_Styles_and_Ages,Residential_Low_Density,0,7976,Pave,No_Alley_Access,Regular,Lvl,AllPub,Duplex,Two_Story,Good,Average,2000,2000,Hip,Typical,Typical,PConc,Excellent,Typical,No,348,1168,GasA,Excellent,Y,SBrkr,1168,1619,2787,2,4,6,2,Typical,8,Typ,2,Typical,BuiltIn,4,820,Typical,Typical,Paved,0,0,0,0,No_Pool,No_Fence,None,0,10,2009,WD ,Normal,B
894,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,64,6410,Pave,No_Alley_Access,Regular,HLS,AllPub,OneFam,One_Story,Below_Average,Average,1959,1959,Gable,Typical,Typical,CBlock,Typical,Typical,No,301,876,GasA,Typical,Y,FuseA,876,0,876,0,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,1,320,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2009,WD ,Normal,E
1155,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,95,19508,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1974,1974,Gable,Typical,Typical,CBlock,Typical,Typical,Av,630,1430,GasA,Typical,Y,SBrkr,1430,0,1430,0,2,3,1,Typical,6,Typ,2,Typical,Attchd,2,484,Typical,Typical,Paved,108,165,0,0,No_Pool,No_Fence,None,0,7,2008,WD ,Normal,C
566,Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,40,3951,Pave,Paved,Regular,Lvl,AllPub,TwnhsE,Two_Story,Above_Average,Average,2009,2009,Gable,Good,Typical,PConc,Good,Typical,Av,612,612,GasA,Excellent,Y,SBrkr,612,612,1224,0,2,2,1,Good,4,Typ,0,No_Fireplace,Detchd,2,528,Typical,Typical,Paved,234,0,0,0,No_Pool,No_Fence,None,0,6,2009,New,Partial,C
1241,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,72,9000,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,1956,1956,Gable,Typical,Typical,CBlock,Good,Typical,No,580,1196,GasA,Good,Y,FuseA,1196,0,1196,1,1,2,1,Typical,6,Typ,1,Good,Attchd,1,297,Typical,Typical,Paved,44,0,0,0,No_Pool,No_Fence,None,0,5,2008,WD ,Normal,D
2898,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8098,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Above_Average,Average,2000,2000,Gable,Good,Typical,Wood,Good,Typical,Av,129,1381,GasA,Excellent,Y,SBrkr,1403,0,1403,1,2,2,1,Good,5,Typ,0,No_Fireplace,Attchd,2,470,Typical,Typical,Paved,173,0,0,0,No_Pool,No_Fence,None,0,10,2006,WD ,Normal,B
2140,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,7700,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Average,Average,1972,1972,Gable,Typical,Typical,CBlock,Typical,Typical,No,276,882,GasA,Typical,Y,SBrkr,882,0,882,1,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,2,461,Typical,Typical,Paved,0,0,0,0,No_Pool,Minimum_Privacy,None,0,3,2007,WD ,Normal,E
2342,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,14145,Pave,No_Alley_Access,Regular,Lvl,AllPub,OneFam,One_Story,Good,Good,1984,1998,Gable,Good,Typical,CBlock,Good,Typical,Mn,995,1208,GasA,Excellent,Y,SBrkr,1621,0,1621,1,2,3,1,Good,8,Typ,0,No_Fireplace,Attchd,2,440,Typical,Typical,Paved,45,0,0,0,No_Pool,No_Fence,Shed,400,5,2006,WD ,Normal,B
2406,One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,6792,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,TwnhsE,One_Story,Good,Average,2005,2006,Gable,Good,Typical,PConc,Good,Typical,No,1368,1368,GasA,Excellent,Y,SBrkr,1368,0,1368,0,2,2,1,Good,6,Typ,1,Good,Attchd,2,474,Typical,Typical,Paved,35,0,0,0,No_Pool,No_Fence,None,0,3,2006,New,Partial,B
2407,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,61,7740,Pave,No_Alley_Access,Regular,Lvl,AllPub,TwnhsE,One_Story,Excellent,Average,2006,2006,Hip,Good,Typical,PConc,Excellent,Good,No,663,1686,GasA,Excellent,Y,SBrkr,1686,0,1686,1,2,1,1,Excellent,6,Typ,1,Good,Attchd,3,899,Typical,Typical,Paved,100,0,0,0,No_Pool,No_Fence,None,0,6,2006,New,Partial,A
2074,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,17541,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Good,1948,2005,Hip,Typical,Good,CBlock,Typical,Good,Mn,109,409,GasA,Excellent,Y,SBrkr,1325,0,1325,0,2,3,1,Good,6,Typ,1,Typical,Detchd,2,576,Typical,Typical,Paved,42,0,0,0,No_Pool,No_Fence,None,0,7,2007,WD ,Normal,B
1885,One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,74,7450,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,OneFam,One_Story,Average,Average,1956,1956,Hip,Typical,Typical,CBlock,Typical,Typical,No,250,894,GasA,Good,Y,SBrkr,1074,0,1074,0,1,2,1,Good,6,Min1,1,Good,Detchd,2,396,Typical,Typical,Paved,72,0,0,0,No_Pool,Good_Wood,None,0,1,2007,WD ,Normal,E
